@relation spiel

@attribute Verein numeric
@attribute Name string
@attribute Spieltag numeric
@attribute letzte3Tore numeric
@attribute letzte3GTore numeric
@attribute niederlagen5 numeric
@attribute siege5 numeric
@attribute draws5 numeric
@attribute real_outcome {Sieg, Unentschieden, Niederlage}

@data
42,'SV Wehen Wiesbaden',23,1,5,3,1,1,Sieg
42,'SV Wehen Wiesbaden',22,2,5,2,1,2,Unentschieden
42,'SV Wehen Wiesbaden',21,3,7,2,1,2,Sieg
42,'SV Wehen Wiesbaden',20,4,6,1,1,3,Niederlage
42,'SV Wehen Wiesbaden',19,5,4,0,1,4,Unentschieden
42,'SV Wehen Wiesbaden',18,4,3,1,1,3,Unentschieden
42,'SV Wehen Wiesbaden',17,3,2,2,1,2,Unentschieden
42,'SV Wehen Wiesbaden',16,1,3,2,0,3,Sieg
42,'SV Wehen Wiesbaden',15,0,3,3,0,2,Unentschieden
42,'SV Wehen Wiesbaden',14,1,4,3,0,2,Unentschieden
42,'SV Wehen Wiesbaden',13,1,5,2,1,2,Unentschieden
42,'SV Wehen Wiesbaden',12,2,5,2,1,2,Niederlage
42,'SV Wehen Wiesbaden',11,3,4,2,2,1,Unentschieden
42,'SV Wehen Wiesbaden',10,3,4,1,3,1,Niederlage
42,'SV Wehen Wiesbaden',9,4,4,1,3,1,Unentschieden
42,'SV Wehen Wiesbaden',8,5,5,1,3,1,Sieg
42,'SV Wehen Wiesbaden',7,6,3,0,4,1,Niederlage
42,'SV Wehen Wiesbaden',6,6,3,0,4,1,Sieg
42,'SV Wehen Wiesbaden',5,7,2,0,3,1,Sieg
42,'SV Wehen Wiesbaden',4,8,2,0,3,0,Unentschieden
43,'Stuttgarter Kickers',38,2,4,1,2,2,Unentschieden
43,'Stuttgarter Kickers',37,4,2,0,2,3,Niederlage
43,'Stuttgarter Kickers',36,4,1,0,2,3,Unentschieden
43,'Stuttgarter Kickers',35,5,2,0,2,3,Unentschieden
43,'Stuttgarter Kickers',34,3,2,1,1,3,Sieg
43,'Stuttgarter Kickers',33,3,3,1,1,3,Sieg
43,'Stuttgarter Kickers',32,1,4,1,1,3,Unentschieden
43,'Stuttgarter Kickers',31,2,4,1,1,3,Unentschieden
43,'Stuttgarter Kickers',30,4,6,1,2,2,Unentschieden
43,'Stuttgarter Kickers',29,6,5,0,3,2,Unentschieden
43,'Stuttgarter Kickers',28,6,5,0,3,2,Sieg
43,'Stuttgarter Kickers',27,4,2,0,3,2,Unentschieden
43,'Stuttgarter Kickers',26,4,1,0,4,1,Unentschieden
43,'Stuttgarter Kickers',25,3,1,0,4,1,Sieg
43,'Stuttgarter Kickers',24,4,2,1,3,1,Sieg
43,'Stuttgarter Kickers',23,4,1,1,3,1,Sieg
43,'Stuttgarter Kickers',22,5,3,2,3,0,Unentschieden
43,'Stuttgarter Kickers',21,6,3,2,3,0,Sieg
43,'Stuttgarter Kickers',20,4,4,2,2,1,Sieg
43,'Stuttgarter Kickers',19,4,2,2,2,1,Niederlage
43,'Stuttgarter Kickers',18,2,2,2,2,1,Sieg
43,'Stuttgarter Kickers',17,4,4,2,2,1,Niederlage
43,'Stuttgarter Kickers',16,5,4,2,2,1,Sieg
43,'Stuttgarter Kickers',15,4,4,3,2,0,Unentschieden
43,'Stuttgarter Kickers',14,5,1,2,3,0,Niederlage
43,'Stuttgarter Kickers',13,3,2,3,2,0,Sieg
43,'Stuttgarter Kickers',12,6,1,3,2,0,Niederlage
43,'Stuttgarter Kickers',11,3,3,3,1,1,Sieg
43,'Stuttgarter Kickers',10,5,5,3,1,1,Niederlage
43,'Stuttgarter Kickers',9,4,7,3,0,2,Sieg
43,'Stuttgarter Kickers',8,4,7,2,0,3,Niederlage
43,'Stuttgarter Kickers',7,3,5,2,0,3,Unentschieden
43,'Stuttgarter Kickers',6,2,4,3,0,2,Unentschieden
43,'Stuttgarter Kickers',5,2,6,2,0,2,Unentschieden
43,'Stuttgarter Kickers',4,1,6,2,0,1,Unentschieden
44,'MSV Duisburg',38,3,5,2,1,2,Unentschieden
44,'MSV Duisburg',37,2,3,1,2,2,Niederlage
44,'MSV Duisburg',36,1,2,1,3,1,Unentschieden
44,'MSV Duisburg',35,2,2,1,3,1,Sieg
44,'MSV Duisburg',34,5,0,0,3,2,Niederlage
44,'MSV Duisburg',33,6,0,1,3,1,Unentschieden
44,'MSV Duisburg',32,5,1,1,2,2,Sieg
44,'MSV Duisburg',31,2,2,2,1,2,Sieg
44,'MSV Duisburg',30,1,2,2,1,2,Sieg
44,'MSV Duisburg',29,0,3,2,1,2,Unentschieden
44,'MSV Duisburg',28,3,4,1,2,2,Niederlage
44,'MSV Duisburg',27,3,4,1,2,2,Unentschieden
44,'MSV Duisburg',26,5,3,0,2,3,Niederlage
44,'MSV Duisburg',25,3,2,0,1,4,Sieg
44,'MSV Duisburg',24,5,4,1,1,3,Unentschieden
44,'MSV Duisburg',23,4,4,1,1,3,Sieg
44,'MSV Duisburg',22,4,5,2,1,2,Unentschieden
44,'MSV Duisburg',21,5,3,2,2,1,Unentschieden
44,'MSV Duisburg',20,5,5,2,2,1,Unentschieden
44,'MSV Duisburg',19,5,3,1,2,2,Niederlage
44,'MSV Duisburg',18,3,4,1,1,3,Sieg
44,'MSV Duisburg',17,3,2,1,1,3,Unentschieden
44,'MSV Duisburg',16,5,5,1,1,3,Sieg
44,'MSV Duisburg',15,4,5,1,2,2,Unentschieden
44,'MSV Duisburg',14,5,4,2,2,1,Unentschieden
44,'MSV Duisburg',13,3,1,3,2,0,Unentschieden
44,'MSV Duisburg',12,3,4,3,2,0,Niederlage
44,'MSV Duisburg',11,1,6,3,2,0,Sieg
44,'MSV Duisburg',10,1,8,3,1,1,Sieg
44,'MSV Duisburg',9,4,5,2,1,2,Unentschieden
44,'MSV Duisburg',8,5,4,1,2,2,Niederlage
44,'MSV Duisburg',7,5,3,0,3,2,Unentschieden
44,'MSV Duisburg',6,4,3,1,2,2,Sieg
44,'MSV Duisburg',5,5,2,1,2,1,Unentschieden
44,'MSV Duisburg',4,4,2,1,2,0,Unentschieden
45,'Hallescher FC',38,5,4,1,2,2,Unentschieden
45,'Hallescher FC',37,2,5,2,1,2,Sieg
45,'Hallescher FC',36,5,7,2,1,2,Unentschieden
45,'Hallescher FC',35,5,10,2,1,2,Unentschieden
45,'Hallescher FC',34,5,7,1,2,2,Niederlage
45,'Hallescher FC',33,2,5,1,1,3,Sieg
45,'Hallescher FC',32,5,2,0,2,3,Niederlage
45,'Hallescher FC',31,5,2,1,2,2,Unentschieden
45,'Hallescher FC',30,8,3,1,3,1,Unentschieden
45,'Hallescher FC',29,4,5,1,2,2,Sieg
45,'Hallescher FC',28,7,7,1,3,1,Unentschieden
45,'Hallescher FC',27,5,7,1,3,1,Sieg
45,'Hallescher FC',26,6,4,1,3,1,Niederlage
45,'Hallescher FC',25,6,2,2,2,1,Sieg
45,'Hallescher FC',24,5,2,3,2,0,Unentschieden
45,'Hallescher FC',23,4,4,3,1,1,Sieg
45,'Hallescher FC',22,1,5,3,1,1,Sieg
45,'Hallescher FC',21,0,3,3,1,1,Niederlage
45,'Hallescher FC',20,3,2,2,1,2,Unentschieden
45,'Hallescher FC',19,3,2,2,1,2,Niederlage
45,'Hallescher FC',18,4,3,2,2,1,Unentschieden
45,'Hallescher FC',17,2,4,3,1,1,Sieg
45,'Hallescher FC',16,3,3,2,2,1,Niederlage
45,'Hallescher FC',15,2,6,2,3,0,Unentschieden
45,'Hallescher FC',14,3,5,2,3,0,Niederlage
45,'Hallescher FC',13,6,7,2,2,1,Sieg
45,'Hallescher FC',12,6,4,1,3,1,Niederlage
45,'Hallescher FC',11,4,3,1,3,1,Sieg
45,'Hallescher FC',10,2,1,1,3,1,Sieg
45,'Hallescher FC',9,4,1,1,3,1,Unentschieden
45,'Hallescher FC',8,6,1,2,3,0,Unentschieden
45,'Hallescher FC',7,4,2,3,2,0,Sieg
45,'Hallescher FC',6,3,3,4,1,0,Sieg
45,'Hallescher FC',5,1,6,4,0,0,Sieg
45,'Hallescher FC',4,1,6,3,0,0,Niederlage
46,'Rot-Weiß Erfurt',38,5,4,3,1,1,Sieg
46,'Rot-Weiß Erfurt',37,4,7,4,1,0,Unentschieden
46,'Rot-Weiß Erfurt',36,5,8,3,2,0,Niederlage
46,'Rot-Weiß Erfurt',35,3,9,3,1,1,Sieg
46,'Rot-Weiß Erfurt',34,5,5,2,2,1,Niederlage
46,'Rot-Weiß Erfurt',33,4,3,2,2,1,Unentschieden
46,'Rot-Weiß Erfurt',32,7,3,1,2,2,Niederlage
46,'Rot-Weiß Erfurt',31,5,5,1,1,3,Sieg
46,'Rot-Weiß Erfurt',30,4,4,2,1,2,Unentschieden
46,'Rot-Weiß Erfurt',29,1,3,3,0,2,Sieg
46,'Rot-Weiß Erfurt',28,3,4,2,0,3,Niederlage
46,'Rot-Weiß Erfurt',27,3,6,2,0,3,Unentschieden
46,'Rot-Weiß Erfurt',26,3,6,3,0,2,Unentschieden
46,'Rot-Weiß Erfurt',25,1,3,2,1,2,Niederlage
46,'Rot-Weiß Erfurt',24,2,3,2,1,2,Unentschieden
46,'Rot-Weiß Erfurt',23,3,2,3,1,1,Unentschieden
46,'Rot-Weiß Erfurt',22,3,3,3,2,0,Unentschieden
46,'Rot-Weiß Erfurt',21,2,2,2,3,0,Unentschieden
46,'Rot-Weiß Erfurt',20,3,2,2,3,0,Sieg
46,'Rot-Weiß Erfurt',19,6,1,2,3,0,Unentschieden
46,'Rot-Weiß Erfurt',18,7,0,2,3,0,Niederlage
46,'Rot-Weiß Erfurt',17,5,3,3,2,0,Sieg
46,'Rot-Weiß Erfurt',16,3,5,3,2,0,Sieg
46,'Rot-Weiß Erfurt',15,3,7,4,1,0,Sieg
46,'Rot-Weiß Erfurt',14,5,5,3,2,0,Niederlage
46,'Rot-Weiß Erfurt',13,5,5,2,3,0,Unentschieden
46,'Rot-Weiß Erfurt',12,6,3,1,4,0,Niederlage
46,'Rot-Weiß Erfurt',11,5,3,2,3,0,Sieg
46,'Rot-Weiß Erfurt',10,7,1,2,3,0,Niederlage
46,'Rot-Weiß Erfurt',9,6,4,2,2,1,Sieg
46,'Rot-Weiß Erfurt',8,4,5,2,1,2,Sieg
46,'Rot-Weiß Erfurt',7,2,6,2,1,2,Sieg
46,'Rot-Weiß Erfurt',6,4,6,1,2,2,Unentschieden
46,'Rot-Weiß Erfurt',5,7,4,0,2,2,Niederlage
46,'Rot-Weiß Erfurt',4,7,3,0,2,1,Unentschieden
47,'Jahn Regensburg',38,1,1,0,2,3,Unentschieden
47,'Jahn Regensburg',37,3,0,1,2,2,Unentschieden
47,'Jahn Regensburg',36,6,2,1,2,2,Unentschieden
47,'Jahn Regensburg',35,6,5,1,3,1,Unentschieden
47,'Jahn Regensburg',34,5,7,2,2,1,Sieg
47,'Jahn Regensburg',33,4,5,3,1,1,Sieg
47,'Jahn Regensburg',32,5,6,3,1,1,Unentschieden
47,'Jahn Regensburg',31,3,5,3,1,1,Unentschieden
47,'Jahn Regensburg',30,3,8,4,0,1,Sieg
47,'Jahn Regensburg',29,3,5,3,1,1,Niederlage
47,'Jahn Regensburg',28,4,6,2,2,1,Unentschieden
47,'Jahn Regensburg',27,4,4,1,2,2,Niederlage
47,'Jahn Regensburg',26,6,3,1,3,1,Unentschieden
47,'Jahn Regensburg',25,6,2,0,3,2,Niederlage
47,'Jahn Regensburg',24,8,1,1,2,2,Sieg
47,'Jahn Regensburg',23,5,1,1,2,2,Sieg
47,'Jahn Regensburg',22,4,1,2,2,1,Unentschieden
47,'Jahn Regensburg',21,2,1,2,2,1,Sieg
47,'Jahn Regensburg',20,3,4,2,2,1,Unentschieden
47,'Jahn Regensburg',19,4,3,1,3,1,Niederlage
47,'Jahn Regensburg',18,3,4,2,2,1,Sieg
47,'Jahn Regensburg',17,5,2,1,2,2,Niederlage
47,'Jahn Regensburg',16,4,4,1,1,3,Sieg
47,'Jahn Regensburg',15,4,4,2,1,2,Unentschieden
47,'Jahn Regensburg',14,1,3,3,0,2,Sieg
47,'Jahn Regensburg',13,3,5,2,1,2,Niederlage
47,'Jahn Regensburg',12,2,7,3,1,1,Unentschieden
47,'Jahn Regensburg',11,4,7,3,2,0,Unentschieden
47,'Jahn Regensburg',10,4,7,2,3,0,Unentschieden
47,'Jahn Regensburg',9,6,4,2,3,0,Niederlage
47,'Jahn Regensburg',8,6,5,3,2,0,Sieg
47,'Jahn Regensburg',7,7,6,2,2,1,Niederlage
47,'Jahn Regensburg',6,6,8,2,1,2,Sieg
47,'Jahn Regensburg',5,6,9,2,0,2,Sieg
47,'Jahn Regensburg',4,3,4,1,0,2,Unentschieden
48,'VfB Stuttgart II',38,5,3,1,2,2,Unentschieden
48,'VfB Stuttgart II',37,4,5,1,3,1,Unentschieden
48,'VfB Stuttgart II',36,3,5,2,2,1,Sieg
48,'VfB Stuttgart II',35,2,4,3,1,1,Sieg
48,'VfB Stuttgart II',34,2,4,3,1,1,Niederlage
48,'VfB Stuttgart II',33,3,6,4,1,0,Unentschieden
48,'VfB Stuttgart II',32,3,9,4,0,1,Sieg
48,'VfB Stuttgart II',31,3,8,3,0,2,Niederlage
48,'VfB Stuttgart II',30,4,8,3,0,2,Unentschieden
48,'VfB Stuttgart II',29,2,4,3,0,2,Niederlage
48,'VfB Stuttgart II',28,4,5,2,1,2,Unentschieden
48,'VfB Stuttgart II',27,2,4,2,2,1,Unentschieden
48,'VfB Stuttgart II',26,3,4,3,2,0,Unentschieden
48,'VfB Stuttgart II',25,5,2,3,2,0,Niederlage
48,'VfB Stuttgart II',24,6,3,2,2,1,Unentschieden
48,'VfB Stuttgart II',23,5,4,3,1,1,Sieg
48,'VfB Stuttgart II',22,2,4,4,0,1,Sieg
48,'VfB Stuttgart II',21,1,4,4,0,1,Unentschieden
48,'VfB Stuttgart II',20,1,6,3,1,1,Niederlage
48,'VfB Stuttgart II',19,0,9,3,1,1,Unentschieden
48,'VfB Stuttgart II',18,2,8,2,2,1,Niederlage
48,'VfB Stuttgart II',17,3,6,1,2,2,Unentschieden
48,'VfB Stuttgart II',16,5,2,0,2,3,Niederlage
48,'VfB Stuttgart II',15,4,2,0,2,3,Sieg
48,'VfB Stuttgart II',14,4,2,1,2,2,Unentschieden
48,'VfB Stuttgart II',13,4,3,1,2,2,Sieg
48,'VfB Stuttgart II',12,4,5,1,3,1,Unentschieden
48,'VfB Stuttgart II',11,7,4,2,3,0,Unentschieden
48,'VfB Stuttgart II',10,8,4,2,3,0,Sieg
48,'VfB Stuttgart II',9,8,3,1,4,0,Niederlage
48,'VfB Stuttgart II',8,6,3,2,3,0,Sieg
48,'VfB Stuttgart II',7,5,2,2,2,1,Sieg
48,'VfB Stuttgart II',6,5,3,2,2,1,Unentschieden
48,'VfB Stuttgart II',5,4,4,2,1,1,Sieg
48,'VfB Stuttgart II',4,2,5,2,0,1,Sieg
49,'Borussia Dortmund II',38,2,7,2,0,3,Sieg
49,'Borussia Dortmund II',37,5,10,2,0,3,Unentschieden
49,'Borussia Dortmund II',36,4,6,1,0,4,Unentschieden
49,'Borussia Dortmund II',35,4,4,0,0,5,Niederlage
49,'Borussia Dortmund II',34,1,1,0,1,4,Unentschieden
49,'Borussia Dortmund II',33,2,2,1,1,3,Unentschieden
49,'Borussia Dortmund II',32,2,1,2,1,2,Unentschieden
49,'Borussia Dortmund II',31,2,2,2,2,1,Unentschieden
49,'Borussia Dortmund II',30,1,4,2,3,0,Unentschieden
49,'Borussia Dortmund II',29,2,4,3,2,0,Sieg
49,'Borussia Dortmund II',28,5,3,3,2,0,Unentschieden
49,'Borussia Dortmund II',27,6,2,3,2,0,Niederlage
49,'Borussia Dortmund II',26,4,5,3,2,0,Sieg
49,'Borussia Dortmund II',25,2,7,4,1,0,Sieg
49,'Borussia Dortmund II',24,3,6,3,2,0,Niederlage
49,'Borussia Dortmund II',23,4,5,2,2,1,Unentschieden
49,'Borussia Dortmund II',22,8,3,1,2,2,Niederlage
49,'Borussia Dortmund II',21,7,3,2,1,2,Sieg
49,'Borussia Dortmund II',20,7,2,2,1,2,Unentschieden
49,'Borussia Dortmund II',19,2,5,2,1,2,Sieg
49,'Borussia Dortmund II',18,1,5,3,1,1,Unentschieden
49,'Borussia Dortmund II',17,3,5,3,2,0,Unentschieden
49,'Borussia Dortmund II',16,3,6,3,2,0,Unentschieden
49,'Borussia Dortmund II',15,7,5,2,2,1,Niederlage
49,'Borussia Dortmund II',14,4,7,2,2,1,Sieg
49,'Borussia Dortmund II',13,5,4,1,2,2,Niederlage
49,'Borussia Dortmund II',12,3,5,1,2,2,Sieg
49,'Borussia Dortmund II',11,4,3,1,2,2,Niederlage
49,'Borussia Dortmund II',10,5,3,2,2,1,Unentschieden
49,'Borussia Dortmund II',9,3,4,3,1,1,Sieg
49,'Borussia Dortmund II',8,3,5,3,2,0,Unentschieden
49,'Borussia Dortmund II',7,1,8,4,1,0,Sieg
49,'Borussia Dortmund II',6,5,8,3,2,0,Niederlage
49,'Borussia Dortmund II',5,4,7,2,2,0,Unentschieden
49,'Borussia Dortmund II',4,5,3,1,2,0,Niederlage
50,'Preußen Münster',38,5,4,2,2,1,Sieg
50,'Preußen Münster',37,7,3,1,2,2,Unentschieden
50,'Preußen Münster',36,6,4,1,3,1,Unentschieden
50,'Preußen Münster',35,5,5,2,2,1,Sieg
50,'Preußen Münster',34,4,4,2,2,1,Sieg
50,'Preußen Münster',33,4,4,1,3,1,Unentschieden
50,'Preußen Münster',32,5,3,1,3,1,Unentschieden
50,'Preußen Münster',31,4,3,1,2,2,Sieg
50,'Preußen Münster',30,5,2,0,3,2,Niederlage
50,'Preußen Münster',29,3,2,1,2,2,Sieg
50,'Preußen Münster',28,3,2,2,1,2,Sieg
50,'Preußen Münster',27,2,4,2,1,2,Unentschieden
50,'Preußen Münster',26,2,5,2,2,1,Unentschieden
50,'Preußen Münster',25,0,4,2,1,2,Sieg
50,'Preußen Münster',24,4,3,1,2,2,Niederlage
50,'Preußen Münster',23,4,2,0,2,3,Unentschieden
50,'Preußen Münster',22,6,3,0,3,2,Unentschieden
50,'Preußen Münster',21,2,1,0,2,3,Sieg
50,'Preußen Münster',20,3,1,1,2,2,Unentschieden
50,'Preußen Münster',19,3,2,2,1,2,Sieg
50,'Preußen Münster',18,4,4,2,2,1,Unentschieden
50,'Preußen Münster',17,3,8,2,2,1,Sieg
50,'Preußen Münster',16,5,6,2,2,1,Unentschieden
50,'Preußen Münster',15,8,4,2,2,1,Unentschieden
50,'Preußen Münster',14,8,0,2,2,1,Niederlage
50,'Preußen Münster',13,5,2,2,1,2,Sieg
50,'Preußen Münster',12,3,5,3,0,2,Sieg
50,'Preußen Münster',11,4,6,3,0,2,Unentschieden
50,'Preußen Münster',10,4,7,3,0,2,Niederlage
50,'Preußen Münster',9,4,6,2,0,3,Unentschieden
50,'Preußen Münster',8,3,8,2,0,3,Unentschieden
50,'Preußen Münster',7,3,6,1,0,4,Unentschieden
50,'Preußen Münster',6,4,7,1,1,3,Unentschieden
50,'Preußen Münster',5,6,6,0,1,3,Unentschieden
50,'Preußen Münster',4,8,5,0,1,2,Unentschieden
51,'SpVgg Unterhaching',38,9,4,2,3,0,Niederlage
51,'SpVgg Unterhaching',37,7,3,2,2,1,Sieg
51,'SpVgg Unterhaching',36,4,7,3,1,1,Sieg
51,'SpVgg Unterhaching',35,3,5,2,1,2,Niederlage
51,'SpVgg Unterhaching',34,1,7,3,0,2,Sieg
51,'SpVgg Unterhaching',33,2,4,3,0,2,Niederlage
51,'SpVgg Unterhaching',32,1,4,4,0,1,Unentschieden
51,'SpVgg Unterhaching',31,2,4,3,0,2,Niederlage
51,'SpVgg Unterhaching',30,3,7,4,0,1,Unentschieden
51,'SpVgg Unterhaching',29,5,8,4,0,1,Niederlage
51,'SpVgg Unterhaching',28,4,7,4,0,1,Unentschieden
51,'SpVgg Unterhaching',27,3,6,3,1,1,Niederlage
51,'SpVgg Unterhaching',26,2,7,4,1,0,Unentschieden
51,'SpVgg Unterhaching',25,4,7,3,1,1,Niederlage
51,'SpVgg Unterhaching',24,3,8,3,1,1,Unentschieden
51,'SpVgg Unterhaching',23,2,5,3,1,1,Niederlage
51,'SpVgg Unterhaching',22,0,7,4,0,1,Sieg
51,'SpVgg Unterhaching',21,0,6,3,1,1,Unentschieden
51,'SpVgg Unterhaching',20,1,9,3,1,1,Unentschieden
51,'SpVgg Unterhaching',19,5,6,2,1,2,Unentschieden
51,'SpVgg Unterhaching',18,6,4,1,2,2,Niederlage
51,'SpVgg Unterhaching',17,5,1,0,3,2,Niederlage
51,'SpVgg Unterhaching',16,3,1,0,2,3,Sieg
51,'SpVgg Unterhaching',15,4,1,1,2,2,Unentschieden
51,'SpVgg Unterhaching',14,6,3,1,3,1,Unentschieden
51,'SpVgg Unterhaching',13,5,6,1,2,2,Sieg
51,'SpVgg Unterhaching',12,6,7,1,2,2,Sieg
51,'SpVgg Unterhaching',11,4,5,1,3,1,Unentschieden
51,'SpVgg Unterhaching',10,6,4,0,4,1,Unentschieden
51,'SpVgg Unterhaching',9,6,3,1,3,1,Sieg
51,'SpVgg Unterhaching',8,7,3,2,3,0,Unentschieden
51,'SpVgg Unterhaching',7,6,5,2,2,1,Sieg
51,'SpVgg Unterhaching',6,5,8,2,1,2,Sieg
51,'SpVgg Unterhaching',5,5,9,2,0,2,Sieg
51,'SpVgg Unterhaching',4,3,5,1,0,2,Unentschieden
52,'SV Elversberg',38,2,2,1,0,4,Niederlage
52,'SV Elversberg',37,1,3,2,0,3,Unentschieden
52,'SV Elversberg',36,3,5,3,0,2,Unentschieden
52,'SV Elversberg',35,3,6,3,0,2,Unentschieden
52,'SV Elversberg',34,3,7,3,0,2,Niederlage
52,'SV Elversberg',33,1,5,3,1,1,Unentschieden
52,'SV Elversberg',32,0,6,3,1,1,Niederlage
52,'SV Elversberg',31,2,3,2,2,1,Niederlage
52,'SV Elversberg',30,2,5,3,2,0,Unentschieden
52,'SV Elversberg',29,3,2,2,2,1,Niederlage
52,'SV Elversberg',28,2,4,3,1,1,Sieg
52,'SV Elversberg',27,4,4,2,2,1,Niederlage
52,'SV Elversberg',26,4,6,3,1,1,Sieg
52,'SV Elversberg',25,6,5,3,1,1,Niederlage
52,'SV Elversberg',24,4,6,4,1,0,Unentschieden
52,'SV Elversberg',23,3,5,4,1,0,Niederlage
52,'SV Elversberg',22,0,9,4,1,0,Sieg
52,'SV Elversberg',21,0,8,4,1,0,Unentschieden
52,'SV Elversberg',20,3,8,3,1,1,Niederlage
52,'SV Elversberg',19,3,4,2,2,1,Unentschieden
52,'SV Elversberg',18,4,3,2,2,1,Niederlage
52,'SV Elversberg',17,2,2,2,2,1,Sieg
52,'SV Elversberg',16,2,3,1,3,1,Niederlage
52,'SV Elversberg',15,2,2,1,4,0,Unentschieden
52,'SV Elversberg',14,3,3,2,3,0,Sieg
52,'SV Elversberg',13,6,1,1,4,0,Unentschieden
52,'SV Elversberg',12,5,3,1,4,0,Sieg
52,'SV Elversberg',11,4,2,1,3,1,Sieg
52,'SV Elversberg',10,2,2,2,2,1,Sieg
52,'SV Elversberg',9,4,2,1,2,2,Niederlage
52,'SV Elversberg',8,3,4,2,1,2,Sieg
52,'SV Elversberg',7,3,5,3,0,2,Sieg
52,'SV Elversberg',6,1,5,3,0,2,Unentschieden
52,'SV Elversberg',5,2,5,2,0,2,Niederlage
52,'SV Elversberg',4,1,4,2,0,1,Unentschieden
53,'Chemnitzer FC',38,3,3,2,2,1,Unentschieden
53,'Chemnitzer FC',37,6,2,2,3,0,Unentschieden
53,'Chemnitzer FC',36,5,3,3,2,0,Sieg
53,'Chemnitzer FC',35,6,2,2,2,1,Niederlage
53,'Chemnitzer FC',34,3,5,2,2,1,Sieg
53,'Chemnitzer FC',33,3,4,1,3,1,Niederlage
53,'Chemnitzer FC',32,5,4,1,3,1,Sieg
53,'Chemnitzer FC',31,6,1,0,3,2,Niederlage
53,'Chemnitzer FC',30,7,1,1,3,1,Unentschieden
53,'Chemnitzer FC',29,5,2,1,2,2,Sieg
53,'Chemnitzer FC',28,3,5,2,1,2,Sieg
53,'Chemnitzer FC',27,1,4,3,0,2,Sieg
53,'Chemnitzer FC',26,0,6,3,1,1,Unentschieden
53,'Chemnitzer FC',25,0,6,2,1,2,Niederlage
53,'Chemnitzer FC',24,2,6,2,1,2,Unentschieden
53,'Chemnitzer FC',23,2,3,1,2,2,Unentschieden
53,'Chemnitzer FC',22,3,1,0,2,3,Niederlage
53,'Chemnitzer FC',21,3,1,1,1,3,Sieg
53,'Chemnitzer FC',20,4,2,2,1,2,Unentschieden
53,'Chemnitzer FC',19,4,3,2,2,1,Unentschieden
53,'Chemnitzer FC',18,2,4,3,1,1,Sieg
53,'Chemnitzer FC',17,4,4,4,1,0,Unentschieden
53,'Chemnitzer FC',16,3,3,4,1,0,Unentschieden
53,'Chemnitzer FC',15,3,6,3,2,0,Niederlage
53,'Chemnitzer FC',14,1,7,3,1,1,Sieg
53,'Chemnitzer FC',13,2,6,2,1,2,Niederlage
53,'Chemnitzer FC',12,3,3,1,1,3,Unentschieden
53,'Chemnitzer FC',11,3,2,0,2,3,Niederlage
53,'Chemnitzer FC',10,3,3,0,1,4,Sieg
53,'Chemnitzer FC',9,4,2,0,2,3,Unentschieden
53,'Chemnitzer FC',8,4,2,1,2,2,Unentschieden
53,'Chemnitzer FC',7,8,4,1,2,2,Unentschieden
53,'Chemnitzer FC',6,6,6,2,1,2,Sieg
53,'Chemnitzer FC',5,6,6,2,1,1,Unentschieden
53,'Chemnitzer FC',4,1,6,2,0,1,Sieg
54,'Holstein Kiel',38,1,2,2,1,2,Sieg
54,'Holstein Kiel',37,1,5,3,1,1,Unentschieden
54,'Holstein Kiel',36,4,3,2,2,1,Niederlage
54,'Holstein Kiel',35,4,7,2,2,1,Unentschieden
54,'Holstein Kiel',34,7,4,1,2,2,Niederlage
54,'Holstein Kiel',33,3,4,1,2,2,Sieg
54,'Holstein Kiel',32,4,1,0,2,3,Niederlage
54,'Holstein Kiel',31,4,1,1,1,3,Sieg
54,'Holstein Kiel',30,4,1,2,1,2,Unentschieden
54,'Holstein Kiel',29,3,2,2,2,1,Unentschieden
54,'Holstein Kiel',28,0,3,3,1,1,Sieg
54,'Holstein Kiel',27,3,3,3,1,1,Unentschieden
54,'Holstein Kiel',26,3,2,2,1,2,Unentschieden
54,'Holstein Kiel',25,3,1,1,2,2,Niederlage
54,'Holstein Kiel',24,2,3,2,1,2,Sieg
54,'Holstein Kiel',23,4,3,1,1,3,Niederlage
54,'Holstein Kiel',22,4,5,1,1,3,Unentschieden
54,'Holstein Kiel',21,3,4,2,1,2,Unentschieden
54,'Holstein Kiel',20,2,4,3,0,2,Sieg
54,'Holstein Kiel',19,2,3,2,0,3,Unentschieden
54,'Holstein Kiel',18,1,3,2,0,3,Unentschieden
54,'Holstein Kiel',17,0,2,2,0,3,Unentschieden
54,'Holstein Kiel',16,1,2,2,0,3,Niederlage
54,'Holstein Kiel',15,2,2,2,0,3,Unentschieden
54,'Holstein Kiel',14,3,4,2,0,3,Unentschieden
54,'Holstein Kiel',13,2,4,3,0,2,Unentschieden
54,'Holstein Kiel',12,2,4,4,0,1,Unentschieden
54,'Holstein Kiel',11,2,4,3,1,1,Unentschieden
54,'Holstein Kiel',10,3,6,2,2,1,Unentschieden
54,'Holstein Kiel',9,4,6,2,3,0,Unentschieden
54,'Holstein Kiel',8,6,4,1,3,1,Unentschieden
54,'Holstein Kiel',7,6,1,0,4,1,Niederlage
54,'Holstein Kiel',6,5,1,0,3,2,Sieg
54,'Holstein Kiel',5,7,2,0,2,2,Sieg
54,'Holstein Kiel',4,6,2,0,1,2,Sieg
